n	x	y	T(x,y)	Erro_Absoluto
43	4.9524	5.8571	46.7800	0.539683
43	4.9524	6.0000	44.8073	0.539683
43	5.1429	0.0000	55.8367	0.539683
43	5.1429	0.1429	57.2653	0.539683
43	5.1429	0.2857	58.6122	0.539683
43	5.1429	0.4286	59.8776	0.539683
43	5.1429	0.5714	61.0612	0.539683
43	5.1429	0.7143	62.1633	0.539683
43	5.1429	0.8571	63.1837	0.539683
43	5.1429	1.0000	64.1224	0.539683
43	5.1429	1.1429	64.9796	0.539683
43	5.1429	1.2857	65.7551	0.539683
43	5.1429	1.4286	66.4490	0.539683
43	5.1429	1.5714	67.0612	0.539683
43	5.1429	1.7143	67.5918	0.539683
43	5.1429	1.8571	68.0408	0.539683
43	5.1429	2.0000	68.4082	0.539683
43	5.1429	2.1429	68.6939	0.539683
43	5.1429	2.2857	68.8980	0.539683
43	5.1429	2.4286	69.0204	0.539683
43	5.1429	2.5714	69.0612	0.539683
43	5.1429	2.7143	69.0204	0.539683
43	5.1429	2.8571	68.8980	0.539683
43	5.1429	3.0000	68.6939	0.539683
43	5.1429	3.1429	68.4082	0.539683
43	5.1429	3.2857	68.0408	0.539683
43	5.1429	3.4286	67.5918	0.539683
43	5.1429	3.5714	67.0612	0.539683
43	5.1429	3.7143	66.4490	0.539683
43	5.1429	3.8571	65.7551	0.539683
43	5.1429	4.0000	64.9796	0.539683
43	5.1429	4.1429	64.1224	0.539683
43	5.1429	4.2857	63.1837	0.539683
43	5.1429	4.4286	62.1633	0.539683
43	5.1429	4.5714	61.0612	0.539683
43	5.1429	4.7143	59.8776	0.539683
43	5.1429	4.8571	58.6122	0.539683
43	5.1429	5.0000	57.2653	0.539683
43	5.1429	5.1429	55.8367	0.539683
43	5.1429	5.2857	54.3265	0.539683
43	5.1429	5.4286	52.7347	0.539683
43	5.1429	5.5714	51.0612	0.539683
43	5.1429	5.7143	49.3061	0.539683
43	5.1429	5.8571	47.4694	0.539683
43	5.1429	6.0000	45.5510	0.539683
43	5.3333	0.0000	54.2222	0.539683
43	5.3333	0.1429	55.7052	0.539683
43	5.3333	0.2857	57.1066	0.539683
43	5.3333	0.4286	58.4263	0.539683
43	5.3333	0.5714	59.6644	0.539683
43	5.3333	0.7143	60.8209	0.539683
43	5.3333	0.8571	61.8957	0.539683
43	5.3333	1.0000	62.8889	0.539683
43	5.3333	1.1429	63.8005	0.539683
43	5.3333	1.2857	64.6304	0.539683
43	5.3333	1.4286	65.3787	0.539683
43	5.3333	1.5714	66.0454	0.539683
43	5.3333	1.7143	66.6304	0.539683
43	5.3333	1.8571	67.1338	0.539683
43	5.3333	2.0000	67.5556	0.539683
43	5.3333	2.1429	67.8957	0.539683
43	5.3333	2.2857	68.1542	0.539683
43	5.3333	2.4286	68.3311	0.539683
43	5.3333	2.5714	68.4263	0.539683
43	5.3333	2.7143	68.4399	0.539683
43	5.3333	2.8571	68.3719	0.539683
43	5.3333	3.0000	68.2222	0.539683
43	5.3333	3.1429	67.9909	0.539683
43	5.3333	3.2857	67.6780	0.539683
43	5.3333	3.4286	67.2834	0.539683
43	5.3333	3.5714	66.8073	0.539683
43	5.3333	3.7143	66.2494	0.539683
43	5.3333	3.8571	65.6100	0.539683
43	5.3333	4.0000	64.8889	0.539683
43	5.3333	4.1429	64.0862	0.539683
43	5.3333	4.2857	63.2018	0.539683
43	5.3333	4.4286	62.2358	0.539683
43	5.3333	4.5714	61.1882	0.539683
43	5.3333	4.7143	60.0590	0.539683
43	5.3333	4.8571	58.8481	0.539683
43	5.3333	5.0000	57.5556	0.539683
43	5.3333	5.1429	56.1814	0.539683
43	5.3333	5.2857	54.7256	0.539683
43	5.3333	5.4286	53.1882	0.539683
43	5.3333	5.5714	51.5692	0.539683
43	5.3333	5.7143	49.8685	0.539683
43	5.3333	5.8571	48.0862	0.539683
43	5.3333	6.0000	46.2222	0.539683
43	5.5238	0.0000	52.5351	0.539683
43	5.5238	0.1429	54.0726	0.539683
43	5.5238	0.2857	55.5283	0.539683
43	5.5238	0.4286	56.9025	0.539683
43	5.5238	0.5714	58.1950	0.539683
43	5.5238	0.7143	59.4059	0.539683
43	5.5238	0.8571	60.5351	0.539683
43	5.5238	1.0000	61.5828	0.539683
43	5.5238	1.1429	62.5488	0.539683
43	5.5238	1.2857	63.4331	0.539683
43	5.5238	1.4286	64.2358	0.539683
43	5.5238	1.5714	64.9569	0.539683
43	5.5238	1.7143	65.5964	0.539683
43	5.5238	1.8571	66.1542	0.539683
43	5.5238	2.0000	66.6304	0.539683
43	5.5238	2.1429	67.0249	0.539683
43	5.5238	2.2857	67.3379	0.539683
43	5.5238	2.4286	67.5692	0.539683
43	5.5238	2.5714	67.7188	0.539683
43	5.5238	2.7143	67.7868	0.539683
43	5.5238	2.8571	67.7732	0.539683
43	5.5238	3.0000	67.6780	0.539683
43	5.5238	3.1429	67.5011	0.539683
43	5.5238	3.2857	67.2426	0.539683
43	5.5238	3.4286	66.9025	0.539683
43	5.5238	3.5714	66.4807	0.539683
43	5.5238	3.7143	65.9773	0.539683
43	5.5238	3.8571	65.3923	0.539683
43	5.5238	4.0000	64.7256	0.539683
43	5.5238	4.1429	63.9773	0.539683
43	5.5238	4.2857	63.1474	0.539683
43	5.5238	4.4286	62.2358	0.539683
43	5.5238	4.5714	61.2426	0.539683
43	5.5238	4.7143	60.1678	0.539683
43	5.5238	4.8571	59.0113	0.539683
43	5.5238	5.0000	57.7732	0.539683
43	5.5238	5.1429	56.4535	0.539683
43	5.5238	5.2857	55.0522	0.539683
43	5.5238	5.4286	53.5692	0.539683
43	5.5238	5.5714	52.0045	0.539683
43	5.5238	5.7143	50.3583	0.539683
43	5.5238	5.8571	48.6304	0.539683
43	5.5238	6.0000	46.8209	0.539683
43	5.7143	0.0000	50.7755	0.539683
43	5.7143	0.1429	52.3673	0.539683
43	5.7143	0.2857	53.8776	0.539683
43	5.7143	0.4286	55.3061	0.539683
43	5.7143	0.5714	56.6531	0.539683
43	5.7143	0.7143	57.9184	0.539683
43	5.7143	0.8571	59.1020	0.539683
43	5.7143	1.0000	60.2041	0.539683
43	5.7143	1.1429	61.2245	0.539683
43	5.7143	1.2857	62.1633	0.539683
43	5.7143	1.4286	63.0204	0.539683
43	5.7143	1.5714	63.7959	0.539683
43	5.7143	1.7143	64.4898	0.539683
43	5.7143	1.8571	65.1020	0.539683
43	5.7143	2.0000	65.6327	0.539683
43	5.7143	2.1429	66.0816	0.539683
43	5.7143	2.2857	66.4490	0.539683
43	5.7143	2.4286	66.7347	0.539683
43	5.7143	2.5714	66.9388	0.539683
43	5.7143	2.7143	67.0612	0.539683
43	5.7143	2.8571	67.1020	0.539683
43	5.7143	3.0000	67.0612	0.539683
43	5.7143	3.1429	66.9388	0.539683
43	5.7143	3.2857	66.7347	0.539683
43	5.7143	3.4286	66.4490	0.539683
43	5.7143	3.5714	66.0816	0.539683
43	5.7143	3.7143	65.6327	0.539683
43	5.7143	3.8571	65.1020	0.539683
43	5.7143	4.0000	64.4898	0.539683
43	5.7143	4.1429	63.7959	0.539683
43	5.7143	4.2857	63.0204	0.539683
43	5.7143	4.4286	62.1633	0.539683
43	5.7143	4.5714	61.2245	0.539683
43	5.7143	4.7143	60.2041	0.539683
43	5.7143	4.8571	59.1020	0.539683
43	5.7143	5.0000	57.9184	0.539683
43	5.7143	5.1429	56.6531	0.539683
43	5.7143	5.2857	55.3061	0.539683
43	5.7143	5.4286	53.8776	0.539683
43	5.7143	5.5714	52.3673	0.539683
43	5.7143	5.7143	50.7755	0.539683
43	5.7143	5.8571	49.1020	0.539683
43	5.7143	6.0000	47.3469	0.539683
43	5.9048	0.0000	48.9433	0.539683
43	5.9048	0.1429	50.5896	0.539683
43	5.9048	0.2857	52.1542	0.539683
43	5.9048	0.4286	53.6372	0.539683
43	5.9048	0.5714	55.0385	0.539683
43	5.9048	0.7143	56.3583	0.539683
43	5.9048	0.8571	57.5964	0.539683
43	5.9048	1.0000	58.7528	0.539683
43	5.9048	1.1429	59.8277	0.539683
43	5.9048	1.2857	60.8209	0.539683
43	5.9048	1.4286	61.7324	0.539683
43	5.9048	1.5714	62.5624	0.539683
43	5.9048	1.7143	63.3107	0.539683
43	5.9048	1.8571	63.9773	0.539683
43	5.9048	2.0000	64.5624	0.539683
43	5.9048	2.1429	65.0658	0.539683
43	5.9048	2.2857	65.4875	0.539683
43	5.9048	2.4286	65.8277	0.539683
43	5.9048	2.5714	66.0862	0.539683
43	5.9048	2.7143	66.2630	0.539683
43	5.9048	2.8571	66.3583	0.539683
43	5.9048	3.0000	66.3719	0.539683
43	5.9048	3.1429	66.3039	0.539683
43	5.9048	3.2857	66.1542	0.539683
43	5.9048	3.4286	65.9229	0.539683
43	5.9048	3.5714	65.6100	0.539683
43	5.9048	3.7143	65.2154	0.539683
43	5.9048	3.8571	64.7392	0.539683
43	5.9048	4.0000	64.1814	0.539683
43	5.9048	4.1429	63.5420	0.539683
43	5.9048	4.2857	62.8209	0.539683
43	5.9048	4.4286	62.0181	0.539683
43	5.9048	4.5714	61.1338	0.539683
43	5.9048	4.7143	60.1678	0.539683
43	5.9048	4.8571	59.1202	0.539683
43	5.9048	5.0000	57.9909	0.539683
43	5.9048	5.1429	56.7800	0.539683
43	5.9048	5.2857	55.4875	0.539683
43	5.9048	5.4286	54.1134	0.539683
43	5.9048	5.5714	52.6576	0.539683
43	5.9048	5.7143	51.1202	0.539683
43	5.9048	5.8571	49.5011	0.539683
43	5.9048	6.0000	47.8005	0.539683
43	6.0952	0.0000	47.0385	0.539683
43	6.0952	0.1429	48.7392	0.539683
43	6.0952	0.2857	50.3583	0.539683
43	6.0952	0.4286	51.8957	0.539683
43	6.0952	0.5714	53.3515	0.539683
43	6.0952	0.7143	54.7256	0.539683
43	6.0952	0.8571	56.0181	0.539683
43	6.0952	1.0000	57.2290	0.539683
43	6.0952	1.1429	58.3583	0.539683
43	6.0952	1.2857	59.4059	0.539683
43	6.0952	1.4286	60.3719	0.539683
43	6.0952	1.5714	61.2562	0.539683
43	6.0952	1.7143	62.0590	0.539683
43	6.0952	1.8571	62.7800	0.539683
43	6.0952	2.0000	63.4195	0.539683
43	6.0952	2.1429	63.9773	0.539683
43	6.0952	2.2857	64.4535	0.539683
43	6.0952	2.4286	64.8481	0.539683
43	6.0952	2.5714	65.1610	0.539683
43	6.0952	2.7143	65.3923	0.539683
43	6.0952	2.8571	65.5420	0.539683
43	6.0952	3.0000	65.6100	0.539683
43	6.0952	3.1429	65.5964	0.539683
43	6.0952	3.2857	65.5011	0.539683
43	6.0952	3.4286	65.3243	0.539683
43	6.0952	3.5714	65.0658	0.539683
43	6.0952	3.7143	64.7256	0.539683
43	6.0952	3.8571	64.3039	0.539683
43	6.0952	4.0000	63.8005	0.539683
43	6.0952	4.1429	63.2154	0.539683
43	6.0952	4.2857	62.5488	0.539683
43	6.0952	4.4286	61.8005	0.539683
43	6.0952	4.5714	60.9705	0.539683
43	6.0952	4.7143	60.0590	0.539683
43	6.0952	4.8571	59.0658	0.539683
43	6.0952	5.0000	57.9909	0.539683
43	6.0952	5.1429	56.8345	0.539683
43	6.0952	5.2857	55.5964	0.539683
43	6.0952	5.4286	54.2766	0.539683
43	6.0952	5.5714	52.8753	0.539683
43	6.0952	5.7143	51.3923	0.539683
43	6.0952	5.8571	49.8277	0.539683
43	6.0952	6.0000	48.1814	0.539683
43	6.2857	0.0000	45.0612	0.539683
43	6.2857	0.1429	46.8163	0.539683
43	6.2857	0.2857	48.4898	0.539683
43	6.2857	0.4286	50.0816	0.539683
43	6.2857	0.5714	51.5918	0.539683
43	6.2857	0.7143	53.0204	0.539683
43	6.2857	0.8571	54.3673	0.539683
43	6.2857	1.0000	55.6327	0.539683
43	6.2857	1.1429	56.8163	0.539683
43	6.2857	1.2857	57.9184	0.539683
43	6.2857	1.4286	58.9388	0.539683
43	6.2857	1.5714	59.8776	0.539683
43	6.2857	1.7143	60.7347	0.539683
43	6.2857	1.8571	61.5102	0.539683
43	6.2857	2.0000	62.2041	0.539683
43	6.2857	2.1429	62.8163	0.539683
43	6.2857	2.2857	63.3469	0.539683
43	6.2857	2.4286	63.7959	0.539683
43	6.2857	2.5714	64.1633	0.539683
43	6.2857	2.7143	64.4490	0.539683
43	6.2857	2.8571	64.6531	0.539683
43	6.2857	3.0000	64.7755	0.539683
43	6.2857	3.1429	64.8163	0.539683
43	6.2857	3.2857	64.7755	0.539683
43	6.2857	3.4286	64.6531	0.539683
43	6.2857	3.5714	64.4490	0.539683
43	6.2857	3.7143	64.1633	0.539683
43	6.2857	3.8571	63.7959	0.539683
43	6.2857	4.0000	63.3469	0.539683
43	6.2857	4.1429	62.8163	0.539683
43	6.2857	4.2857	62.2041	0.539683
43	6.2857	4.4286	61.5102	0.539683
43	6.2857	4.5714	60.7347	0.539683
43	6.2857	4.7143	59.8776	0.539683
43	6.2857	4.8571	58.9388	0.539683
43	6.2857	5.0000	57.9184	0.539683
43	6.2857	5.1429	56.8163	0.539683
43	6.2857	5.2857	55.6327	0.539683
43	6.2857	5.4286	54.3673	0.539683
43	6.2857	5.5714	53.0204	0.539683
43	6.2857	5.7143	51.5918	0.539683
43	6.2857	5.8571	50.0816	0.539683
43	6.2857	6.0000	48.4898	0.539683
43	6.4762	0.0000	43.0113	0.539683
43	6.4762	0.1429	44.8209	0.539683
43	6.4762	0.2857	46.5488	0.539683
43	6.4762	0.4286	48.1950	0.539683
43	6.4762	0.5714	49.7596	0.539683
43	6.4762	0.7143	51.2426	0.539683
43	6.4762	0.8571	52.6440	0.539683
43	6.4762	1.0000	53.9637	0.539683
43	6.4762	1.1429	55.2018	0.539683
43	6.4762	1.2857	56.3583	0.539683
43	6.4762	1.4286	57.4331	0.539683
43	6.4762	1.5714	58.4263	0.539683
43	6.4762	1.7143	59.3379	0.539683
43	6.4762	1.8571	60.1678	0.539683
43	6.4762	2.0000	60.9161	0.539683
43	6.4762	2.1429	61.5828	0.539683
43	6.4762	2.2857	62.1678	0.539683
43	6.4762	2.4286	62.6712	0.539683
43	6.4762	2.5714	63.0930	0.539683
43	6.4762	2.7143	63.4331	0.539683
43	6.4762	2.8571	63.6916	0.539683
43	6.4762	3.0000	63.8685	0.539683
43	6.4762	3.1429	63.9637	0.539683
43	6.4762	3.2857	63.9773	0.539683
43	6.4762	3.4286	63.9093	0.539683
43	6.4762	3.5714	63.7596	0.539683
43	6.4762	3.7143	63.5283	0.539683
43	6.4762	3.8571	63.2154	0.539683
43	6.4762	4.0000	62.8209	0.539683
43	6.4762	4.1429	62.3447	0.539683
43	6.4762	4.2857	61.7868	0.539683
43	6.4762	4.4286	61.1474	0.539683
43	6.4762	4.5714	60.4263	0.539683
43	6.4762	4.7143	59.6236	0.539683
43	6.4762	4.8571	58.7392	0.539683
43	6.4762	5.0000	57.7732	0.539683
43	6.4762	5.1429	56.7256	0.539683
43	6.4762	5.2857	55.5964	0.539683
43	6.4762	5.4286	54.3855	0.539683
43	6.4762	5.5714	53.0930	0.539683
43	6.4762	5.7143	51.7188	0.539683
43	6.4762	5.8571	50.2630	0.539683
43	6.4762	6.0000	48.7256	0.539683
43	6.6667	0.0000	40.8889	0.539683
43	6.6667	0.1429	42.7528	0.539683
43	6.6667	0.2857	44.5351	0.539683
43	6.6667	0.4286	46.2358	0.539683
43	6.6667	0.5714	47.8549	0.539683
43	6.6667	0.7143	49.3923	0.539683
43	6.6667	0.8571	50.8481	0.539683
43	6.6667	1.0000	52.2222	0.539683
43	6.6667	1.1429	53.5147	0.539683
43	6.6667	1.2857	54.7256	0.539683
43	6.6667	1.4286	55.8549	0.539683
43	6.6667	1.5714	56.9025	0.539683
43	6.6667	1.7143	57.8685	0.539683
43	6.6667	1.8571	58.7528	0.539683
43	6.6667	2.0000	59.5556	0.539683
43	6.6667	2.1429	60.2766	0.539683
43	6.6667	2.2857	60.9161	0.539683
43	6.6667	2.4286	61.4739	0.539683
43	6.6667	2.5714	61.9501	0.539683
43	6.6667	2.7143	62.3447	0.539683
43	6.6667	2.8571	62.6576	0.539683
43	6.6667	3.0000	62.8889	0.539683
43	6.6667	3.1429	63.0385	0.539683
43	6.6667	3.2857	63.1066	0.539683
43	6.6667	3.4286	63.0930	0.539683
43	6.6667	3.5714	62.9977	0.539683
43	6.6667	3.7143	62.8209	0.539683
43	6.6667	3.8571	62.5624	0.539683
43	6.6667	4.0000	62.2222	0.539683
43	6.6667	4.1429	61.8005	0.539683
43	6.6667	4.2857	61.2971	0.539683
43	6.6667	4.4286	60.7120	0.539683
43	6.6667	4.5714	60.0454	0.539683
43	6.6667	4.7143	59.2971	0.539683
43	6.6667	4.8571	58.4671	0.539683
43	6.6667	5.0000	57.5556	0.539683
43	6.6667	5.1429	56.5624	0.539683
43	6.6667	5.2857	55.4875	0.539683
43	6.6667	5.4286	54.3311	0.539683
43	6.6667	5.5714	53.0930	0.539683
43	6.6667	5.7143	51.7732	0.539683
43	6.6667	5.8571	50.3719	0.539683
43	6.6667	6.0000	48.8889	0.539683
43	6.8571	0.0000	38.6939	0.539683
43	6.8571	0.1429	40.6122	0.539683
43	6.8571	0.2857	42.4490	0.539683
43	6.8571	0.4286	44.2041	0.539683
43	6.8571	0.5714	45.8776	0.539683
43	6.8571	0.7143	47.4694	0.539683
43	6.8571	0.8571	48.9796	0.539683
43	6.8571	1.0000	50.4082	0.539683
43	6.8571	1.1429	51.7551	0.539683
43	6.8571	1.2857	53.0204	0.539683
43	6.8571	1.4286	54.2041	0.539683
43	6.8571	1.5714	55.3061	0.539683
43	6.8571	1.7143	56.3265	0.539683
43	6.8571	1.8571	57.2653	0.539683
43	6.8571	2.0000	58.1224	0.539683
43	6.8571	2.1429	58.8980	0.539683
43	6.8571	2.2857	59.5918	0.539683
43	6.8571	2.4286	60.2041	0.539683
43	6.8571	2.5714	60.7347	0.539683
43	6.8571	2.7143	61.1837	0.539683
43	6.8571	2.8571	61.5510	0.539683
43	6.8571	3.0000	61.8367	0.539683
43	6.8571	3.1429	62.0408	0.539683
43	6.8571	3.2857	62.1633	0.539683
43	6.8571	3.4286	62.2041	0.539683
43	6.8571	3.5714	62.1633	0.539683
43	6.8571	3.7143	62.0408	0.539683
43	6.8571	3.8571	61.8367	0.539683
43	6.8571	4.0000	61.5510	0.539683
43	6.8571	4.1429	61.1837	0.539683
43	6.8571	4.2857	60.7347	0.539683
43	6.8571	4.4286	60.2041	0.539683
43	6.8571	4.5714	59.5918	0.539683
43	6.8571	4.7143	58.8980	0.539683
43	6.8571	4.8571	58.1224	0.539683
43	6.8571	5.0000	57.2653	0.539683
43	6.8571	5.1429	56.3265	0.539683
43	6.8571	5.2857	55.3061	0.539683
43	6.8571	5.4286	54.2041	0.539683
43	6.8571	5.5714	53.0204	0.539683
43	6.8571	5.7143	51.7551	0.539683
43	6.8571	5.8571	50.4082	0.539683
43	6.8571	6.0000	48.9796	0.539683
43	7.0476	0.0000	36.4263	0.539683
43	7.0476	0.1429	38.3991	0.539683
43	7.0476	0.2857	40.2902	0.539683
43	7.0476	0.4286	42.0998	0.539683
43	7.0476	0.5714	43.8277	0.539683
43	7.0476	0.7143	45.4739	0.539683
43	7.0476	0.8571	47.0385	0.539683
43	7.0476	1.0000	48.5215	0.539683
43	7.0476	1.1429	49.9229	0.539683
43	7.0476	1.2857	51.2426	0.539683
43	7.0476	1.4286	52.4807	0.539683
43	7.0476	1.5714	53.6372	0.539683
43	7.0476	1.7143	54.7120	0.539683
43	7.0476	1.8571	55.7052	0.539683
43	7.0476	2.0000	56.6168	0.539683
43	7.0476	2.1429	57.4467	0.539683
43	7.0476	2.2857	58.1950	0.539683
43	7.0476	2.4286	58.8617	0.539683
43	7.0476	2.5714	59.4467	0.539683
43	7.0476	2.7143	59.9501	0.539683
43	7.0476	2.8571	60.3719	0.539683
43	7.0476	3.0000	60.7120	0.539683
43	7.0476	3.1429	60.9705	0.539683
43	7.0476	3.2857	61.1474	0.539683
43	7.0476	3.4286	61.2426	0.539683
43	7.0476	3.5714	61.2562	0.539683
43	7.0476	3.7143	61.1882	0.539683
43	7.0476	3.8571	61.0385	0.539683
43	7.0476	4.0000	60.8073	0.539683
43	7.0476	4.1429	60.4943	0.539683
43	7.0476	4.2857	60.0998	0.539683
43	7.0476	4.4286	59.6236	0.539683
43	7.0476	4.5714	59.0658	0.539683
43	7.0476	4.7143	58.4263	0.539683
43	7.0476	4.8571	57.7052	0.539683
43	7.0476	5.0000	56.9025	0.539683
43	7.0476	5.1429	56.0181	0.539683
43	7.0476	5.2857	55.0522	0.539683
43	7.0476	5.4286	54.0045	0.539683
43	7.0476	5.5714	52.8753	0.539683
43	7.0476	5.7143	51.6644	0.539683
43	7.0476	5.8571	50.3719	0.539683
43	7.0476	6.0000	48.9977	0.539683
43	7.2381	0.0000	34.0862	0.539683
43	7.2381	0.1429	36.1134	0.539683
43	7.2381	0.2857	38.0590	0.539683
43	7.2381	0.4286	39.9229	0.539683
43	7.2381	0.5714	41.7052	0.539683
43	7.2381	0.7143	43.4059	0.539683
43	7.2381	0.8571	45.0249	0.539683
43	7.2381	1.0000	46.5624	0.539683
43	7.2381	1.1429	48.0181	0.539683
43	7.2381	1.2857	49.3923	0.539683
43	7.2381	1.4286	50.6848	0.539683
43	7.2381	1.5714	51.8957	0.539683
43	7.2381	1.7143	53.0249	0.539683
43	7.2381	1.8571	54.0726	0.539683
43	7.2381	2.0000	55.0385	0.539683
43	7.2381	2.1429	55.9229	0.539683
43	7.2381	2.2857	56.7256	0.539683
43	7.2381	2.4286	57.4467	0.539683
43	7.2381	2.5714	58.0862	0.539683
43	7.2381	2.7143	58.6440	0.539683
43	7.2381	2.8571	59.1202	0.539683
43	7.2381	3.0000	59.5147	0.539683
43	7.2381	3.1429	59.8277	0.539683
43	7.2381	3.2857	60.0590	0.539683
43	7.2381	3.4286	60.2086	0.539683
43	7.2381	3.5714	60.2766	0.539683
43	7.2381	3.7143	60.2630	0.539683
43	7.2381	3.8571	60.1678	0.539683
43	7.2381	4.0000	59.9909	0.539683
43	7.2381	4.1429	59.7324	0.539683
43	7.2381	4.2857	59.3923	0.539683
43	7.2381	4.4286	58.9705	0.539683
43	7.2381	4.5714	58.4671	0.539683
43	7.2381	4.7143	57.8821	0.539683
43	7.2381	4.8571	57.2154	0.539683
43	7.2381	5.0000	56.4671	0.539683
43	7.2381	5.1429	55.6372	0.539683
43	7.2381	5.2857	54.7256	0.539683
43	7.2381	5.4286	53.7324	0.539683
43	7.2381	5.5714	52.6576	0.539683
43	7.2381	5.7143	51.5011	0.539683
43	7.2381	5.8571	50.2630	0.539683
43	7.2381	6.0000	48.9433	0.539683
43	7.4286	0.0000	31.6735	0.539683
43	7.4286	0.1429	33.7551	0.539683
43	7.4286	0.2857	35.7551	0.539683
43	7.4286	0.4286	37.6735	0.539683
43	7.4286	0.5714	39.5102	0.539683
43	7.4286	0.7143	41.2653	0.539683
43	7.4286	0.8571	42.9388	0.539683
43	7.4286	1.0000	44.5306	0.539683
43	7.4286	1.1429	46.0408	0.539683
43	7.4286	1.2857	47.4694	0.539683
43	7.4286	1.4286	48.8163	0.539683
43	7.4286	1.5714	50.0816	0.539683
43	7.4286	1.7143	51.2653	0.539683
43	7.4286	1.8571	52.3673	0.539683
43	7.4286	2.0000	53.3878	0.539683
43	7.4286	2.1429	54.3265	0.539683
43	7.4286	2.2857	55.1837	0.539683
43	7.4286	2.4286	55.9592	0.539683
43	7.4286	2.5714	56.6531	0.539683
43	7.4286	2.7143	57.2653	0.539683
43	7.4286	2.8571	57.7959	0.539683
43	7.4286	3.0000	58.2449	0.539683
43	7.4286	3.1429	58.6122	0.539683
43	7.4286	3.2857	58.8980	0.539683
43	7.4286	3.4286	59.1020	0.539683
43	7.4286	3.5714	59.2245	0.539683
43	7.4286	3.7143	59.2653	0.539683
43	7.4286	3.8571	59.2245	0.539683
43	7.4286	4.0000	59.1020	0.539683
43	7.4286	4.1429	58.8980	0.539683
43	7.4286	4.2857	58.6122	0.539683
43	7.4286	4.4286	58.2449	0.539683
43	7.4286	4.5714	57.7959	0.539683
43	7.4286	4.7143	57.2653	0.539683
43	7.4286	4.8571	56.6531	0.539683
43	7.4286	5.0000	55.9592	0.539683
43	7.4286	5.1429	55.1837	0.539683
43	7.4286	5.2857	54.3265	0.539683
43	7.4286	5.4286	53.3878	0.539683
43	7.4286	5.5714	52.3673	0.539683
43	7.4286	5.7143	51.2653	0.539683
43	7.4286	5.8571	50.0816	0.539683
43	7.4286	6.0000	48.8163	0.539683
43	7.6190	0.0000	29.1882	0.539683
43	7.6190	0.1429	31.3243	0.539683
43	7.6190	0.2857	33.3787	0.539683
43	7.6190	0.4286	35.3515	0.539683
43	7.6190	0.5714	37.2426	0.539683
43	7.6190	0.7143	39.0522	0.539683
43	7.6190	0.8571	40.7800	0.539683
43	7.6190	1.0000	42.4263	0.539683
43	7.6190	1.1429	43.9909	0.539683
43	7.6190	1.2857	45.4739	0.539683
43	7.6190	1.4286	46.8753	0.539683
43	7.6190	1.5714	48.1950	0.539683
43	7.6190	1.7143	49.4331	0.539683
43	7.6190	1.8571	50.5896	0.539683
43	7.6190	2.0000	51.6644	0.539683
43	7.6190	2.1429	52.6576	0.539683
43	7.6190	2.2857	53.5692	0.539683
43	7.6190	2.4286	54.3991	0.539683
43	7.6190	2.5714	55.1474	0.539683
43	7.6190	2.7143	55.8141	0.539683
43	7.6190	2.8571	56.3991	0.539683
43	7.6190	3.0000	56.9025	0.539683
43	7.6190	3.1429	57.3243	0.539683
43	7.6190	3.2857	57.6644	0.539683
43	7.6190	3.4286	57.9229	0.539683
43	7.6190	3.5714	58.0998	0.539683
43	7.6190	3.7143	58.1950	0.539683
43	7.6190	3.8571	58.2086	0.539683
43	7.6190	4.0000	58.1406	0.539683
43	7.6190	4.1429	57.9909	0.539683
43	7.6190	4.2857	57.7596	0.539683
43	7.6190	4.4286	57.4467	0.539683
43	7.6190	4.5714	57.0522	0.539683
43	7.6190	4.7143	56.5760	0.539683
43	7.6190	4.8571	56.0181	0.539683
43	7.6190	5.0000	55.3787	0.539683
43	7.6190	5.1429	54.6576	0.539683
43	7.6190	5.2857	53.8549	0.539683
43	7.6190	5.4286	52.9705	0.539683
43	7.6190	5.5714	52.0045	0.539683
43	7.6190	5.7143	50.9569	0.539683
43	7.6190	5.8571	49.8277	0.539683
43	7.6190	6.0000	48.6168	0.539683
43	7.8095	0.0000	26.6304	0.539683
43	7.8095	0.1429	28.8209	0.539683
43	7.8095	0.2857	30.9297	0.539683
43	7.8095	0.4286	32.9569	0.539683
43	7.8095	0.5714	34.9025	0.539683
43	7.8095	0.7143	36.7664	0.539683
43	7.8095	0.8571	38.5488	0.539683
43	7.8095	1.0000	40.2494	0.539683
43	7.8095	1.1429	41.8685	0.539683
43	7.8095	1.2857	43.4059	0.539683
43	7.8095	1.4286	44.8617	0.539683
43	7.8095	1.5714	46.2358	0.539683
43	7.8095	1.7143	47.5283	0.539683
43	7.8095	1.8571	48.7392	0.539683
43	7.8095	2.0000	49.8685	0.539683
43	7.8095	2.1429	50.9161	0.539683
43	7.8095	2.2857	51.8821	0.539683
43	7.8095	2.4286	52.7664	0.539683
43	7.8095	2.5714	53.5692	0.539683
43	7.8095	2.7143	54.2902	0.539683
43	7.8095	2.8571	54.9297	0.539683
43	7.8095	3.0000	55.4875	0.539683
43	7.8095	3.1429	55.9637	0.539683
43	7.8095	3.2857	56.3583	0.539683
43	7.8095	3.4286	56.6712	0.539683
43	7.8095	3.5714	56.9025	0.539683
43	7.8095	3.7143	57.0522	0.539683
43	7.8095	3.8571	57.1202	0.539683
43	7.8095	4.0000	57.1066	0.539683
43	7.8095	4.1429	57.0113	0.539683
43	7.8095	4.2857	56.8345	0.539683
